nif,empresa,licitaciones_ganadas,importe_total,ultima_adjudicacion
A48216147,"PREFABRICADOS ALBERDI, S.A.",2,31926846,2024-11-12 00:00:00+00
A48536858,DIARIO EL CORREO SA,2,1233844,2024-11-12 00:00:00+00
B62492277,"ENGHOUSE INTERACTIVE, S.L.U.",2,25401855,2024-11-12 00:00:00+00
A82376880,"King & Wood Mallesons, S.A.P.",2,23800000,2024-11-12 00:00:00+00
B08272064,"LEGRAND GROUP ESPAÑA, S.L",2,297030486,2024-11-12 00:00:00+00
B04219176,PABLO RODRIGUEZ SL,2,23536365,2024-11-12 00:00:00+00
B92827476,"NAXFOR INGENIERÍA E INFRAESTRUCTURAS, SL",2,21502575,2024-11-12 00:00:00+00
B82074667,"Eagle Language Service, S.L.",2,3500406,2024-11-12 00:00:00+00
B56697923,"AGRONATUR BIOCONTROL, S.L.",2,3086292,2024-11-12 00:00:00+00
A07016009,MONTAJES ELECTRICOS MALLORQUINES S.A.,2,4917778,2024-11-12 00:00:00+00
B04060778,ARIDOS CASA SLU,2,8865000,2024-11-12 00:00:00+00
A50057421,ELECTRICIDAD JAV S.A.,2,145277164,2024-11-12 00:00:00+00
B38974986,"DARAHE, S.L.",2,6418785,2024-11-12 00:00:00+00
A04032462,"MONTAJES ELÉCTRICOS PORTILLO, S.A.",2,4877000,2024-11-12 00:00:00+00
B99444655,"RICHMOND 1861, S.L.",2,41587006,2024-11-12 00:00:00+00
B35653542,ARIMOTOR CANARIAS SL,2,182945400,2024-11-12 00:00:00+00
A83728303,AGENCIA EVOL PUBLICIDAD SAU,2,61583430,2024-11-12 00:00:00+00
B53419685,Suministros Industriales Viangea S.L.,2,8268519,2024-11-11 00:00:00+00
B70232012,ATLANTIC PONTE 2000 S.L.U.,2,17896856,2024-11-11 00:00:00+00
B86243193,STORELABS SL,2,2930771,2024-11-11 00:00:00+00
A28185684,"Hulleras del Norte, S.A., S.M.E",2,18927335,2024-11-11 00:00:00+00
B46429122,TALLERES JUAN SANCHEZ S.L.,2,10328760,2024-11-11 00:00:00+00
B16314833,Ofitecno Soluciones S.L.,2,1304807,2024-11-11 00:00:00+00
B13908538,Modus Operandi JIMA S.L.,2,1540000,2024-11-11 00:00:00+00
A29119609,VESPA MÁLAGA S.A.,2,30045250,2024-11-11 00:00:00+00
B25809930,"NATUR GRUP IMMSHOP, S.L.",2,23646982,2024-11-11 00:00:00+00
B93101970,Gruas Bobbytrans SL,2,16000000,2024-11-11 00:00:00+00
B14756720,JACENA 2006 SL,2,22700000,2024-11-11 00:00:00+00
B98540271,AMBULANCIAS Y SERVICIOS MEDICOS SIERRA CALDERONA S.L.,2,14946622,2024-11-11 00:00:00+00
B38805263,CENTRO DE INVESTIGACIONES MEDIOAMBIENTALES DEL ATLÁNTICO SL,2,15581100,2024-11-11 00:00:00+00
B27155779,JESUS LOPEZ SOMOZA SL,2,7555144,2024-11-11 00:00:00+00
B81346140,"Baker McKenzie Madrid, S.L.P.",2,12200000,2024-11-11 00:00:00+00
B46701462,"ANFER RADIOCOMUNICACIONES, S.L.",2,4668570,2024-11-11 00:00:00+00
B16791626,"AS4 Ingeniería Aplicada, S.L.",2,36497768,2024-11-11 00:00:00+00
B93586188,"BRANDBITS MANAGEMENT, SL",2,6410000,2024-11-11 00:00:00+00
B09765421,"MONTAJES BATISTA  ALUMINIOS, S.L",2,46718135,2024-11-11 00:00:00+00
B84070960,DISA RETAIL ATLANTICO S.L.,2,20290960,2024-11-11 00:00:00+00
B71169072,CLINICA DENTAL EDUARDO ALONSO SL,2,1948000,2024-11-11 00:00:00+00
B22250278,"Excavaciones Vicente, S. L.",2,42127000,2024-11-11 00:00:00+00
B64507429,"COMERCIAL DE CONTENIDOS AUDIVISUALES 2007, S.L.",2,418500000,2024-11-11 00:00:00+00
B87709341,CORE GRID S.L.,2,9692587,2024-11-09 00:00:00+00
B04675401,"Albedo Solar, S.L.",2,10365731,2024-11-08 00:00:00+00
B98155641,"ALBECANCEL 2009,SL",2,22053000,2024-11-08 00:00:00+00
A58005125,"Aramark Servicios Integrales, SA",2,272454764,2024-11-08 00:00:00+00
B23806078,VIMART INGENIERÍA Y CONSTRUCCIÓN S.L.,2,21503770,2024-11-08 00:00:00+00
B76184662,Montando Movidas SL,2,15259517,2024-11-08 00:00:00+00
A57464570,Concessionària Hospital Universitari Son Espases,2,3843000,2024-11-08 00:00:00+00
A28709319,Auxiliar de Seguridad en la Mar S.A.,2,16226400,2024-11-08 00:00:00+00
B50231380,Ruberte S.l.,2,7800020,2024-11-08 00:00:00+00
B09257841,"MANIPLASTIC, SL",2,15559589,2024-11-08 00:00:00+00
B32020513,"Sistemas de Oficina de Ourense, SL",2,680136,2024-11-08 00:00:00+00
B30563092,"SUMINISTROS MEDICOS DE MURCIA, S.L",2,139150000,2024-11-08 00:00:00+00
B09298431,"FRUTAS BONACHIA, S.L.",2,11621663,2024-11-08 00:00:00+00
B74202607,Obras Publicas Anderbe S.L.,2,7445302,2024-11-08 00:00:00+00
B02813178,Exceltic S.L,2,61701510,2024-11-08 00:00:00+00
B50545524,"PROTECCIÓN RADIOLÓGICA MÉDICA, S.L",2,10920000,2024-11-08 00:00:00+00
B36838233,Dental Sana S.L.,2,3589915,2024-11-08 00:00:00+00
B98343528,"Creasinergias, SL",2,36875769,2024-11-08 00:00:00+00
B45020690,"SUMINISTROS INDUSTRIALES TALAVERA, S.L.",2,24334329,2024-11-08 00:00:00+00
B78923711,"TELCO CUSTOMER CARE AND SOCIAL MEDIA COMPANY, S.L",2,647000,2024-11-08 00:00:00+00
B30055321,"TECNOQUIM, S.L.",2,9423077,2024-11-08 00:00:00+00
B19880335,Plan A3 Arquitectura e Ingeniería,2,1994000,2024-11-08 00:00:00+00
B62658521,"CIAS COM 2001, S.L.",2,144708000,2024-11-08 00:00:00+00
B04435194,MATERIALES DE CONSTRUCCION EL NEGRILLO S.L.,2,1599708,2024-11-08 00:00:00+00
B30748024,"INVERCA ELECTRICIDAD,S.L.U.",2,12683114,2024-11-08 00:00:00+00
B45826468,SECIMAT SERVICIOS SL,2,8290300,2024-11-08 00:00:00+00
A28595205,"OFTALMICA BONET, S.A.",2,4116500,2024-11-08 00:00:00+00
B90363995,BLISS GROUP RESTAURACION SL,2,3680190,2024-11-08 00:00:00+00
B07400153,"FERROS MURO, S.L.",2,17557719,2024-11-07 00:00:00+00
B14118335,"Talleres Carrañaca, S.L.",2,758000,2024-11-07 00:00:00+00
B15832405,"SIAVI, SL",2,14427910,2024-11-07 00:00:00+00
B02544401,"EQUONE EQUIPAMIENTO, SL",2,5995000,2024-11-07 00:00:00+00
B58598558,"FOTO CASANOVA, S.L.",2,4700620,2024-11-07 00:00:00+00
B05362751,"Sistemas de Misiles de España, S.L.",2,63127730,2024-11-07 00:00:00+00
B85540888,"MONSUL COMUNICACION Y PUBLICIDAD, S.L.",2,3960000,2024-11-07 00:00:00+00
B76334622,"NEW COLOR ATLANTICO, SL",2,5965434,2024-11-07 00:00:00+00
B57775066,"Laboxen i Gestió, SL,",2,1393764,2024-11-07 00:00:00+00
B86104262,"LEET Security, SLU",2,4311000,2024-11-07 00:00:00+00
B35303445,"TRITON WATER TECHNOLOGIES, SL",2,8451732,2024-11-07 00:00:00+00
B47730981,HICARION CONSTRUCCIONES SLU,2,12455000,2024-11-07 00:00:00+00
B85982916,TELEFONIA Y REDES CAMINO Y BAUTISTA SL.,2,18942800,2024-11-07 00:00:00+00
B11424512,"TRANSPORTES HERMANOS GOMEZ GALLARDO,S.L.",2,11639930,2024-11-07 00:00:00+00
B54933262,"HOSPITAL SAN CARLOS DE DENIA GRUPO HLA, S.L.U.",2,1466225,2024-11-07 00:00:00+00
B86538865,Empares Obras Viales y Civiles SL,2,6598400,2024-11-07 00:00:00+00
B57381287,Salom Comunicació Audiovisual SL,2,9454078,2024-11-07 00:00:00+00
B73085987,"Biovisual, S.L.",2,14220200,2024-11-07 00:00:00+00
B46233128,"TÉCNICAS, EQUIPOS Y SERVICIOS INFORMÁTICOS (TESI), S.L.",2,9540000,2024-11-07 00:00:00+00
B06574685,"JOSE MARIA LOPEZ ARIAS, SLU",2,12764108,2024-11-06 00:00:00+00
A49021975,"RESTAURACIÓN DE EDIFICIOS, ARTESONADOS Y RETABLOS ALONSO S.A.",2,122448116,2024-11-06 00:00:00+00
B93010288,RECURSOS HUMANOS Y GESTION PERSONAL 2009 S.L.,2,19534010,2024-11-06 00:00:00+00
A11029402,"Editorial Campo de Gibraltar, S.A.U.",2,12462810,2024-11-06 00:00:00+00
B91346411,"PISCINAS HERMANOS RUIZ, S.L.",2,14210744,2024-11-06 00:00:00+00
B06562367,TRANSPORTES JOSE MIGUEL Y JUAN MANUEL S.L.,2,21008532,2024-11-06 00:00:00+00
B39882766,OVIDIO CANTABRIA DISTRIBUCIONES S.L.,2,818378,2024-11-06 00:00:00+00
B39659289,IMATEC INNOVACIÓN S.L.,2,61662000,2024-11-06 00:00:00+00
B76794445,"Mediaproducción Canarias, S.L.U.",2,7062272,2024-11-06 00:00:00+00
A80048994,"Advanced Telecommunications Lambda Europa, SA( ATL EUROPA)",2,89084020,2024-11-06 00:00:00+00
B49256076,SANI EVENTOS SL,2,6454800,2024-11-06 00:00:00+00
B76587823,"FERROARZOLA, S.L.U",2,38578516,2024-11-06 00:00:00+00
B38757217,Malidente S.L.U.,2,8108820,2024-11-06 00:00:00+00
B17465865,MYC-5 S.L.,2,2838000,2024-11-06 00:00:00+00
B23769839,DAVID PARRA ENERGIA SL,2,14450433,2024-11-06 00:00:00+00
B96472469,"MARE NOSTRUM SERVICIOS GRAFICOS, S.L.",2,4826230,2024-11-06 00:00:00+00
B02621738,AUTOMAOR SL,2,5297453,2024-11-06 00:00:00+00
B25680885,Plataformas Autopropulsadas Mecano-Mar,2,5775000,2024-11-05 00:00:00+00
B87759478,HIDROSERVICIOS MEDIO AMBIENTE,2,1420000,2024-11-05 00:00:00+00
B15869605,"CIENTISOL, SLU",2,6469330,2024-11-05 00:00:00+00
B35447911,AMBULANCIAS VECINDARIO SL,2,6511000,2024-11-05 00:00:00+00
B98719818,SESAME LABS SL,2,1961569,2024-11-05 00:00:00+00
B87964151,Ingreen Innovación S.L.,2,72415670,2024-11-05 00:00:00+00
B54127188,"EFFITECH SPAIN, S.L.",2,7469000,2024-11-05 00:00:00+00
B86181294,"EDUCACION Y PATRIMONIO, SL",2,3632900,2024-11-05 00:00:00+00
B99247629,EQUIPOS INVERNALES S.L.,2,7480000,2024-11-05 00:00:00+00
B42812560,Optimizadata SL,2,4972400,2024-11-05 00:00:00+00
B18854265,MORENO CAÑAVATE ARQUITECTOS S.L.,2,15293767,2024-11-05 00:00:00+00
B12638599,COSAOR SUD S.L.,2,4228200,2024-11-05 00:00:00+00
B82148727,FIBERNET SL,2,12302297,2024-11-05 00:00:00+00
A42101691,CANTERAS GOLMAYO SAU,2,13842000,2024-11-05 00:00:00+00
B82127481,Tatiana Solovieva Producciones SL,2,4746440,2024-11-05 00:00:00+00
B34237420,Cultura y Comunicación SL,2,4750000,2024-11-05 00:00:00+00
B04148128,"DMELECT, S.L.",2,54000,2024-11-05 00:00:00+00
B86757101,"The Objective Media, SL",2,3108880,2024-11-05 00:00:00+00
B82542739,LIDAX Ingeniería sociedad limitada,2,34227300,2024-11-05 00:00:00+00
B86760337,ELIGEN DIAGNOSTICA S.L.,2,15900000,2024-11-05 00:00:00+00
B97081947,"MATERIAL CONTRA INCENDIOS CUENFA, S.L.",2,382900,2024-11-05 00:00:00+00
B29594173,"Itelymp, S.L.",2,679086212,2024-11-05 00:00:00+00
B80891211,LAST LAP SLU,2,10540000,2024-11-04 00:00:00+00
B79810529,ACOMETIDAS RODRIGUEZ SL,2,59738100,2024-11-04 00:00:00+00
B31400807,"NAVATRES, SLU",2,3933325,2024-11-04 00:00:00+00
B87557633,"IR CORROSION, SL",2,4748460,2024-11-04 00:00:00+00
B80402654,"NARCISO FERNANDEZ PAREDES, S.L.",2,5882500,2024-11-04 00:00:00+00
B87974135,Soluciones de Identificación Profesional S.L.,2,3169500,2024-11-04 00:00:00+00
B04489977,"COMERCIAL FONTARBOLEAS, S.L.U.",2,1721414,2024-11-04 00:00:00+00
B99419442,OBRAS Y PROYECTOS SANCOR S.L.,2,21500000,2024-11-04 00:00:00+00
B60775111,"ELTEC IT SERVICES, S. L.",2,13057114,2024-11-04 00:00:00+00
B22217723,HIDROLEC S.L.,2,15584031,2024-11-04 00:00:00+00
B29905312,EXTINSE MELILLA S.L.,2,12262000,2024-11-04 00:00:00+00
B72584584,"ILUMANCHA 2022, S.L.",2,3180000,2024-11-04 00:00:00+00
B18803403,Studiosur Producciones SL,2,3633340,2024-11-04 00:00:00+00
B23748494,FISOTEC,2,5337386,2024-11-04 00:00:00+00
B15569908,"TRANSPORTE SANITARIO GALEGO, SL",2,74494448,2024-11-04 00:00:00+00
B11421088,FERNANDO COSANO CORRERO S.L.,2,7572250,2024-11-04 00:00:00+00
A33052283,"Editorial Prensa Asturiana, S.A.",2,6740000,2024-11-04 00:00:00+00
B61594339,CENTRE MEDIC MARTORELL SL,2,3163632,2024-11-04 00:00:00+00
B46465332,Artesanía Llobe SL,2,1168680,2024-11-04 00:00:00+00
B78891421,CADTECH IBERICA SL,2,86917600,2024-11-04 00:00:00+00
A47042502,"REHABILITACION CONSTRUCCION PROMOCION NUCLEO, S.A.",2,29790982,2024-11-04 00:00:00+00
A16301053,"FRIJISA MONTEJIMENEZ, S.A.",2,2107000,2024-11-04 00:00:00+00
B79684783,HENRY SCHEIN ESPAÑA SL,2,9478200,2024-11-04 00:00:00+00
B67775544,MOCA AGENCIA DIGITAL S.L.,2,5962000,2024-11-03 00:00:00+00
B98442726,L´ULLAL PARK RED FERROVIARIA S.L,2,159903861,2024-11-03 00:00:00+00
B36930097,"TORRES Y CARRERA CONSULTORES DE COMUNICACIÓN, S.L.",2,22445000,2024-11-03 00:00:00+00
B49005101,"CASTAÑO E HIJOS, S.L.",2,2712864,2024-11-02 00:00:00+00
B66508912,Bio-Sensing Solutions S.L.,2,8106000,2024-11-01 00:00:00+00
B58570581,"TEYDER,S.L.",2,33576426,2024-10-31 00:00:00+00
B76088418,"CARNICA GLOBAL, S.L.",2,5626500,2024-10-31 00:00:00+00
B61022166,"ECO-FRED RUBI, S.L.",2,35948000,2024-10-31 00:00:00+00
B19759752,"NORM MOBILITY, SL",2,12469050,2024-10-31 00:00:00+00
B26294777,"IGNACIO FAULÍN, S.L.",2,647190,2024-10-31 00:00:00+00
B12094322,"METINTA, S.L.",2,15791166,2024-10-31 00:00:00+00
B27835446,Seadrone SL,2,114430000,2024-10-31 00:00:00+00
B30899603,"DIVING CONTRACTOR, S.L.",2,0,2024-10-31 00:00:00+00
B82681099,EUROVET VETERINARIA S.L.,2,5782975,2024-10-31 00:00:00+00
B65866105,"Global Payments Money to Pay, EDE, SL",2,32890835,2024-10-31 00:00:00+00
B87688685,Global Aktos S.L.U.,2,14840000,2024-10-31 00:00:00+00
B07171788,CONSTRUCCIONES ES PUJOL S.L.U.,2,28059888,2024-10-31 00:00:00+00
A28435931,Eductrade.S.A,2,251300,2024-10-31 00:00:00+00
B23515752,"FECADA, S.L.",2,64411583,2024-10-31 00:00:00+00
B73242083,"QUADRUM ARCHITECTURA, S.L.P.U.",2,8640000,2024-10-31 00:00:00+00
B53980124,Ferri mas 2 S.L.,2,22336659,2024-10-31 00:00:00+00
B42747626,"Harmon Corporate Affairs, S.L.",2,9767000,2024-10-31 00:00:00+00
B50609015,"ORMA-MAIL, S.L",2,7032342,2024-10-31 00:00:00+00
A46034591,"CLARIANA, S.A.",2,286400000,2024-10-31 00:00:00+00
B16932782,"LIBRERÍA EL BOSQUE, S.L.",2,3395443,2024-10-31 00:00:00+00
B56199417,"IBERFIRMES PAVIMENTOS BITUMINOSOS, SLU",2,11524700,2024-10-31 00:00:00+00
B92760594,"UNIFORMES BAHIA, S.L.",2,8012482,2024-10-31 00:00:00+00
B84243369,"PROCODIMA, S.L.",2,85928030,2024-10-31 00:00:00+00
B54192364,GESTION Y CANALIZACION DEL AGUA S.L.,2,76111720,2024-10-31 00:00:00+00
B50658863,"INZACARD, S.L.",2,4210800,2024-10-31 00:00:00+00
B90433624,Terrados Cepeda y Suárez Corchete SLP,2,9118000,2024-10-31 00:00:00+00
B36267391,"GRUPO POLICLINICO LA GUARDIA, S.L.",2,675750,2024-10-31 00:00:00+00
B18092957,BERNER MONTAJE Y FIJACIÓN SL,2,2390260,2024-10-30 00:00:00+00
B33536871,control y calidad alimentaria s.l.u.,2,1215600,2024-10-30 00:00:00+00
B88528047,Goodthinking Design And Development sl,2,8880000,2024-10-30 00:00:00+00
B66655358,"ORTOPEDIA ESPONA, S.L.",2,1562825,2024-10-30 00:00:00+00
B76703685,"FEEDCAN DISTRIBUCIONES, SL",2,5265319,2024-10-30 00:00:00+00
B49180318,MOLINO VALJIMEN SL,2,15800920,2024-10-30 00:00:00+00
B14540231,Equipo de Cine Espectáculos y Producciones Culturales s.l.,2,22873470,2024-10-30 00:00:00+00
B57517070,CINETICA PRODUCCIONS SL,2,6538000,2024-10-30 00:00:00+00
B65659609,GESEME MEDICOS SL,2,127500000,2024-10-30 00:00:00+00
B78368727,"Cayan, SL",2,11079000,2024-10-30 00:00:00+00
A78962594,"S.SOLIS, SA",2,3469200,2024-10-30 00:00:00+00
B34270934,Plano Escénico S.L,2,12997930,2024-10-30 00:00:00+00
B30374391,TRESMUR SERVICIO DE PREVENCION,2,705000,2024-10-30 00:00:00+00
A10008860,"Club Polideportivo Cacereño, S.A.D.",2,2762638,2024-10-30 00:00:00+00
B46630752,"INDUSTRIA DE RESTAURACION COLECTIVA, S.L.",2,10089809,2024-10-30 00:00:00+00
B98883689,F. PANTONE STUDIO SLU,2,919500,2024-10-30 00:00:00+00
B93027076,GESTOMER INGENIERÍA S.L,2,4384903,2024-10-30 00:00:00+00
B84421783,"TEAM EQUIPALIA, S.L.U",2,15071500,2024-10-30 00:00:00+00
B35112861,SOCIEDAD INFORMATICA LANZAROTE SL.,2,1279140,2024-10-30 00:00:00+00
B55244594,FIGUERES SALUT SL,2,1108030,2024-10-30 00:00:00+00
B35116961,INSTALADORA LEYCE SL,2,9692071,2024-10-30 00:00:00+00
B91932632,CYCLE STANDARD SERVICES S.L.,2,62378150,2024-10-30 00:00:00+00
B45689312,"AUTOCARES RODRIGUEZ ARROYO E HIJOS, S.L.",2,6481750,2024-10-30 00:00:00+00
B92064906,"INVERSIONES GRUDIMER, S.L.",2,8200100,2024-10-30 00:00:00+00
B30483077,TALLERES AUTOMOVILES LA VARIANTE,2,1469000,2024-10-30 00:00:00+00
B90019001,ANATOMICAL GEOMETRY SL,2,6323425,2024-10-30 00:00:00+00
A28378578,"UNGRIA PATENTES Y MARCAS, S.A.",2,7849500,2024-10-30 00:00:00+00
B10854875,Hermamultiservice sl,2,7508000,2024-10-29 00:00:00+00
B44192524,"LAGUENSARQUITECTOS ASOCIADOS, SLP",2,10309727,2024-10-29 00:00:00+00
B86469681,INGEUS SL INGEUS SL,2,78626648,2024-10-29 00:00:00+00
B80200868,"CAETANO CUZCO, S.L.",2,8531247,2024-10-29 00:00:00+00
B88025952,"AVIATION GROUND EQUIPMENT SPAIN, S.L.",2,9754800,2024-10-29 00:00:00+00
B13450523,EQUIPAMIENTOS PROFESIONALES TACTICOS S.L.,2,3112810,2024-10-29 00:00:00+00
B91222919,DESARROLLO Y CONTROL AMBIENTAL SLL,2,4070000,2024-10-29 00:00:00+00
B43662964,GEFA PREVEN SL,2,1386600,2024-10-29 00:00:00+00
B99562407,"ZZ DATA LABS, S.L.",2,5900000,2024-10-29 00:00:00+00
A48047450,"Distribución y Transportes de Gasóleos Las Llanas, S.A.",2,1220828,2024-10-29 00:00:00+00
A44123636,"AUTOMOVILES TERUEL, S.A.U.",2,5474241,2024-10-29 00:00:00+00
B29402377,QUIMIAGUA SUR SL,2,649920,2024-10-29 00:00:00+00
B85020568,SERVICIOS DE RESTAURACIÓN GESONA SL,2,8360000,2024-10-29 00:00:00+00
B19188200,"URBANIZACIÓN Y REDES, S.L.",2,11766938,2024-10-29 00:00:00+00
B70966452,"MAYOC, SL.",2,13429351,2024-10-29 00:00:00+00
B02891455,FRUTAS MAYORAL 1980 S.L.,2,10848285,2024-10-29 00:00:00+00
B93112159,"CAETANO MOVIL SUR, SLU",2,16055848,2024-10-28 00:00:00+00
B60452430,"DOPEC, SL",2,43318917,2024-10-28 00:00:00+00
B91349290,"Tam Tam Percusion, S.L.",2,3096504,2024-10-28 00:00:00+00
B94119773,BONA FIDE LEMA SOCIEDAD LIMITADA L.,2,5715924,2024-10-28 00:00:00+00
B18943191,Rafael Revelles Abogados S.L.P.,2,9436900,2024-10-28 00:00:00+00
B87293932,Consultoria Estrategica de Servicios y Territorios sl,2,24457554,2024-10-28 00:00:00+00
B99501769,"ENEXIA, S.L.",2,61200000,2024-10-28 00:00:00+00
A07072689,MUEBLES IBIZA,2,7520104,2024-10-28 00:00:00+00
A28899599,"MICRONET, S.A.",2,1448840,2024-10-28 00:00:00+00
B45676673,NEXUM ABOGADOS S.L.P,2,3200000,2024-10-28 00:00:00+00
B92574565,FRAMIREZ GRUAS Y CARROZADOS SL,2,2585001,2024-10-28 00:00:00+00
B12545398,"CONSTRUCCIONES ARTANA, S.L.",2,13496117,2024-10-28 00:00:00+00
B04741807,SPORTUR AGENCIA DE VIAJES VERTICAL SOCIEDAD LIMITADA,2,33500000,2024-10-28 00:00:00+00
A32226326,FORESTACIÓN GALICIA SA,2,154869138,2024-10-28 00:00:00+00
A41123555,"Andaluza de Cales, S.A.",2,61950000,2024-10-28 00:00:00+00
B39457643,"CENTRO FISIOTERAPIA DE COLINDRES, S.L.",2,2628200,2024-10-28 00:00:00+00
B06656037,"SERRETOM, SL",2,2152546,2024-10-28 00:00:00+00
A46209334,"ENRIQUE FERRIOL, S.A.",2,10746165,2024-10-28 00:00:00+00
A59382762,"ENDRESS Y HAUSER, S.A.",2,8481484,2024-10-28 00:00:00+00
B99481616,"ARAGONESA DE SOLUCIONES INTEGRALES EN PVC, S.L.",2,21373549,2024-10-28 00:00:00+00
B04148276,SANIVEG SOCIEDAD LIMITADA,2,2313438,2024-10-28 00:00:00+00
B01995331,TAXIS VTC MARTORELL,2,13701435,2024-10-26 00:00:00+00
A08743098,"OBRES I SERVEIS ROIG, SA",2,261655158,2024-10-26 00:00:00+00
A08166167,KADANT PAAL SAU,2,20645000,2024-10-25 00:00:00+00
B82960121,"AUDALIA CONSULTORES, S.L",2,22364281,2024-10-25 00:00:00+00
B42533026,"Obras y Construcciones El Hondo, SLU",2,14950000,2024-10-25 00:00:00+00
B85463222,"TRAVESÍA CUATRO, S.L.",2,5500000,2024-10-25 00:00:00+00
B16899288,MAGMA INGENIERIA S.L.,2,11143453,2024-10-25 00:00:00+00
B57330730,FOTO RUANO SL,2,6059335,2024-10-25 00:00:00+00
A82756610,HIGH TECH HOTELS & RESORTS S.A.,2,353125,2024-10-25 00:00:00+00
A37037629,Helmántica  S.A.,2,10533140,2024-10-25 00:00:00+00
B92064898,"TECNITEL MALAGA, S.L.",2,11484715,2024-10-25 00:00:00+00
B80207079,"COESFRI, S.L.",2,1595000,2024-10-25 00:00:00+00
A06023477,Fresenius Medical Care  Extremadura,2,339727980,2024-10-25 00:00:00+00
B91699157,Calidoscopio Comunicación y Eventos S.L.,2,10555000,2024-10-25 00:00:00+00
A33108366,SERIGRAFIA GRAFICA SA,2,812712,2024-10-25 00:00:00+00
B37382363,"GRUPO RESAN SALAMANCA, SL",2,18385186,2024-10-25 00:00:00+00
B38481040,TRANSPORTES Y EXCAVACIONES NINO S.L.,2,54541690,2024-10-25 00:00:00+00
B83787770,InfoNorte Tecnología S.L.,2,30724300,2024-10-25 00:00:00+00
B15832645,"MONTAJES TUBACER, S.L.U.",2,11630500,2024-10-25 00:00:00+00
B15544232,EXCAVACIONES DARIO SL,2,20680000,2024-10-24 00:00:00+00
A33327321,UROMAC SYSTEMS S.A.,2,259500000,2024-10-24 00:00:00+00
A10011641,PLACONSA SA,2,248647050,2024-10-24 00:00:00+00
B26544999,EXCAVACIONES MURILLO SL,2,3309000,2024-10-24 00:00:00+00
B57618464,"INTRICOM RESOURCES, S.L.",2,3657310,2024-10-24 00:00:00+00
B70705140,PRODUCCIONES AMERICAN STAR S.L,2,3430000,2024-10-24 00:00:00+00
B56157316,Baluma Sails 1974 S.L,2,22084827,2024-10-24 00:00:00+00
B30852743,"OBRAS Y ESTUDIOS JIMA,S.L.",2,25717150,2024-10-24 00:00:00+00
B45744372,"HORISCHNIK, SL",2,11012800,2024-10-24 00:00:00+00
B61261160,"Produccions Culturals Transversal, S.L.",2,159479637,2024-10-24 00:00:00+00
B38660189,"Agua Azul Tenerife, SL",2,7770000,2024-10-24 00:00:00+00
A26430439,Universidad Internacional de La Rioja (UNIR),2,4997000,2024-10-24 00:00:00+00
B45627635,agrupacion guerrero,2,9015674,2024-10-24 00:00:00+00
B45548658,MAY SERVICIOS PARA ESPECTÁCULOS S.L,2,1637697,2024-10-24 00:00:00+00
B21117528,"DELEYTO,S.L.",2,3947973,2024-10-24 00:00:00+00
B35961051,ELITTORAL ESTUDIOS DE INGENIERÍA COSTERA Y OCEANOGRÁFICA S.L.N.E.,2,5901200,2024-10-24 00:00:00+00
B82509902,Arga2000 S.L.,2,3499000,2024-10-24 00:00:00+00
A28638708,INDUSTRIAS GONZALEZ HERMANOS S.A,2,1613814,2024-10-24 00:00:00+00
B57982522,RENT MODUL S.L.U.,2,11852500,2024-10-24 00:00:00+00
B19306497,"AGRO-SABROSO, S.L",2,728967,2024-10-24 00:00:00+00
B41055880,ELECTRIFICACIONES SANCHO SL,2,3569206,2024-10-24 00:00:00+00
B61933453,ADI CENTER SLU,2,8364832,2024-10-23 00:00:00+00
B22249346,"OBRAS Y CONSTRUCCIONES ALCOMAN,S.L",2,20175844,2024-10-23 00:00:00+00
B82599226,"jubel servicios de control y mantenimiento, s.l.",2,17898834,2024-10-23 00:00:00+00
B55127781,"MINIMILKS MARKETING & BRANDIGN, S.L.",2,257760,2024-10-23 00:00:00+00
B27814359,"Aguias de Vigo, S.L.",2,3358490,2024-10-23 00:00:00+00
B42727008,"GALÁN JUAN ABOGADOS, S.L.P.",2,4324767,2024-10-23 00:00:00+00
B66202128,"EASY TECH GLOBAL, S.L.",2,4266000,2024-10-23 00:00:00+00
A58325275,VIAJESA ANDROMEDA,2,11197000,2024-10-23 00:00:00+00
B53348835,AUTOCARES GRUPO BENIDORM S.L.,2,17845115,2024-10-23 00:00:00+00
A81708893,"SRH Construcciones Civiles y Administrativas, S.A.",2,8304979,2024-10-23 00:00:00+00
B44912897,Tramoya del Escenario SLU,2,3207000,2024-10-23 00:00:00+00
B47638119,ACDESURBE SLU,2,25654750,2024-10-23 00:00:00+00
B63384705,"ESTUDIO PROINTER, S.L.",2,4922304,2024-10-23 00:00:00+00
B79032850,"ATOSA AGLOMERADOS TOLEDO, S.L.U.",2,57815526,2024-10-23 00:00:00+00
B79832812,INFORSON S.L.,2,4942876,2024-10-23 00:00:00+00
B57707721,"INTI ENERGIA PROJECTES, S.L.",2,6850000,2024-10-23 00:00:00+00
B98003106,"SUMIVAL 2008, S.L.",2,6859503,2024-10-23 00:00:00+00
B70290085,Dipaled Ibérica s.l,2,4156432,2024-10-23 00:00:00+00
B90253618,"VSING INNOVA 2016, S.L.",2,15303272,2024-10-23 00:00:00+00
B76219310,NESRA15,2,10955000,2024-10-23 00:00:00+00
B76362490,RAFAEL RODRIGUEZ 2RC TEATRO S.L.,2,14164992,2024-10-22 00:00:00+00
